date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,result,home_form,away_form,home_elo,away_elo,elo_difference,goal_difference,tournament_weight
2024-06-11,Saint Lucia,Aruba,2.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,True,,D,0.26666666666666666,0.6,996.9894926092546,941.7807761903063,55.21,0.0,2.0
2024-06-11,Guyana,Belize,3.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True,,H,0.2,0.4666666666666667,990.8990346925245,920.9447481243459,69.95,2.0,2.0
2024-06-11,Dominican Republic,British Virgin Islands,4.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,,H,0.26666666666666666,0.3333333333333333,988.7912296891279,898.8986406723621,89.89,4.0,2.0
2024-06-11,Puerto Rico,Anguilla,8.0,0.0,FIFA World Cup qualification,Bayamón,Puerto Rico,False,,H,0.5333333333333333,0.26666666666666666,993.3944047968147,868.3844550008295,125.01,8.0,2.0
2024-06-12,Ecuador,Bolivia,3.0,1.0,Friendly,Chester,United States,True,,H,0.4666666666666667,0.4,1053.2428271170834,882.4108287014399,170.83,2.0,1.0
2024-06-12,United States,Brazil,1.0,1.0,Friendly,Orlando,United States,False,,D,0.4,0.4666666666666667,1166.4371209411972,1204.963397030109,-38.53,0.0,1.0
2024-06-14,Germany,Scotland,5.0,1.0,UEFA Euro,Munich,Germany,False,,H,0.6666666666666666,0.3333333333333333,1147.0432210020572,1067.5374254353148,79.51,4.0,3.0
2024-06-14,Argentina,Guatemala,4.0,1.0,Friendly,Landover,United States,True,,H,0.8,0.5333333333333333,1246.2477419556785,1048.8761732818755,197.37,3.0,1.0
2024-06-14,El Salvador,Peru,0.0,1.0,Friendly,Philadelphia,United States,True,,A,0.4,0.5333333333333333,970.8587424633058,1024.2057483177439,-53.35,-1.0,1.0
2024-06-15,Hungary,Switzerland,1.0,3.0,UEFA Euro,Cologne,Germany,True,,A,0.8,0.5333333333333333,1088.885836292543,1111.471744677773,-22.59,-2.0,3.0
2024-06-15,Spain,Croatia,3.0,0.0,UEFA Euro,Berlin,Germany,True,,H,0.6666666666666666,1.0,1201.9589846244724,1173.755514345777,28.2,3.0,3.0
2024-06-15,Italy,Albania,2.0,1.0,UEFA Euro,Dortmund,Germany,True,,H,0.7333333333333333,0.4666666666666667,1177.4896302823413,993.8133730445765,183.68,1.0,3.0
2024-06-15,Colombia,Bolivia,3.0,0.0,Friendly,Denver,United States,True,,H,1.0,0.2,1139.3378310271705,880.2330683695175,259.1,3.0,1.0
2024-06-15,Vanuatu,Solomon Islands,1.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,False,,H,0.06666666666666667,0.6,970.3507750125976,1058.9695082276755,-88.62,1.0,2.0
2024-06-16,Ecuador,Honduras,2.0,1.0,Friendly,Hartford,United States,True,,H,0.6,0.4666666666666667,1055.4205874490058,994.8500355581967,60.57,1.0,1.0
2024-06-16,Slovenia,Denmark,1.0,1.0,UEFA Euro,Stuttgart,Germany,True,,D,0.7333333333333333,0.6666666666666666,1052.200270449789,1130.445545561237,-78.25,0.0,3.0
2024-06-16,Serbia,England,0.0,1.0,UEFA Euro,Gelsenkirchen,Germany,True,,A,0.4666666666666667,0.3333333333333333,1086.2530372754154,1205.7693724283213,-119.52,-1.0,3.0
2024-06-16,Poland,Netherlands,1.0,2.0,UEFA Euro,Hamburg,Germany,True,,A,1.0,0.8,1072.272606444613,1200.3596200220643,-128.09,-1.0,3.0
2024-06-16,Panama,Paraguay,0.0,1.0,Friendly,Panama City,Panama,False,,A,0.6,0.3333333333333333,1088.6267744617091,957.0650030938305,131.56,-1.0,1.0
2024-06-16,Tahiti,Samoa,2.0,0.0,Oceania Nations Cup,Suva,Fiji,True,,H,0.8666666666666667,0.8,1025.3675885404548,986.8885900529604,38.48,2.0,2.0
2024-06-16,Fiji,Papua New Guinea,5.0,1.0,Oceania Nations Cup,Suva,Fiji,False,,H,0.4666666666666667,0.3333333333333333,1013.4487584834919,991.2967759998296,22.15,4.0,2.0
2024-06-17,Austria,France,0.0,1.0,UEFA Euro,Düsseldorf,Germany,True,,A,0.8666666666666667,0.5333333333333333,1092.2573796248619,1261.0789115410016,-168.82,-1.0,3.0
2024-06-17,Romania,Ukraine,3.0,0.0,UEFA Euro,Munich,Germany,True,,H,0.4,0.6666666666666666,1033.4388659909666,1094.6057250413342,-61.17,3.0,3.0
2024-06-17,Belgium,Slovakia,0.0,1.0,UEFA Euro,Frankfurt,Germany,True,,A,0.7333333333333333,0.6666666666666666,1221.2113420337505,1019.3065385414118,201.9,-1.0,3.0
2024-06-18,Turkey,Georgia,3.0,1.0,UEFA Euro,Dortmund,Germany,True,,H,0.13333333333333333,0.6666666666666666,1062.4451815706789,1023.9410095851924,38.5,2.0,3.0
2024-06-18,Portugal,Czech Republic,2.0,1.0,UEFA Euro,Leipzig,Germany,True,,H,0.6,1.0,1200.4272117756097,1061.7290905129678,138.7,1.0,3.0
2024-06-18,New Zealand,Solomon Islands,3.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,True,,H,0.06666666666666667,0.4,1019.1032908819609,1048.972115411431,-29.87,3.0,2.0
2024-06-19,Germany,Hungary,2.0,0.0,UEFA Euro,Stuttgart,Germany,False,,H,0.8666666666666667,0.6,1156.3441377983584,1077.6648289075265,78.68,2.0,3.0
2024-06-19,Scotland,Switzerland,1.0,1.0,UEFA Euro,Cologne,Germany,True,,D,0.26666666666666666,0.7333333333333333,1058.2365086390137,1122.6927520627894,-64.46,0.0,3.0
2024-06-19,Croatia,Albania,2.0,2.0,UEFA Euro,Hamburg,Germany,True,,D,0.8,0.4,1162.7274936641775,987.6256718980452,175.1,0.0,3.0
2024-06-19,Papua New Guinea,Tahiti,1.0,1.0,Oceania Nations Cup,Suva,Fiji,True,,D,0.26666666666666666,0.8666666666666667,983.8061542003155,1032.4851817442882,-48.68,0.0,2.0
2024-06-19,Fiji,Samoa,9.0,1.0,Oceania Nations Cup,Suva,Fiji,False,,H,0.6,0.6,1020.939380283006,979.7709968491271,41.17,8.0,2.0
2024-06-20,Spain,Italy,1.0,0.0,UEFA Euro,Gelsenkirchen,Germany,True,,H,0.6666666666666666,0.8666666666666667,1212.987005306072,1183.6773314288725,29.31,1.0,3.0
2024-06-20,Slovenia,Serbia,1.0,1.0,UEFA Euro,Munich,Germany,True,,D,0.6,0.4666666666666667,1054.8579857987802,1078.225515813199,-23.37,0.0,3.0
2024-06-20,Denmark,England,1.0,1.0,UEFA Euro,Frankfurt,Germany,True,,D,0.7333333333333333,0.4666666666666667,1127.7878302122458,1213.7968938905376,-86.01,0.0,3.0
2024-06-20,Argentina,Canada,2.0,0.0,Copa América,Atlanta,United States,True,,H,1.0,0.4666666666666667,1248.1919475916934,1096.3229819252476,151.87,2.0,3.0
2024-06-21,Poland,Austria,1.0,3.0,UEFA Euro,Berlin,Germany,True,,A,0.8,0.6666666666666666,1064.5064779709287,1085.6689257713847,-21.16,-2.0,3.0
2024-06-21,Netherlands,France,0.0,0.0,UEFA Euro,Leipzig,Germany,True,,D,0.8,0.6666666666666666,1208.1257484957487,1267.6673653944788,-59.54,0.0,3.0
2024-06-21,Slovakia,Ukraine,1.0,2.0,UEFA Euro,Düsseldorf,Germany,True,,A,0.6666666666666666,0.4666666666666667,1037.588362576271,1080.514655902702,-42.93,-1.0,3.0
2024-06-21,Vanuatu,New Zealand,0.0,4.0,Oceania Nations Cup,Port Vila,Vanuatu,False,,A,0.2,0.26666666666666666,980.348167828842,1027.7893566383477,-47.44,-4.0,2.0
2024-06-21,Peru,Chile,0.0,0.0,Copa América,Arlington,United States,True,,D,0.7333333333333333,0.4666666666666667,1027.5963497804312,997.0215005693389,30.57,0.0,3.0
2024-06-22,Belgium,Romania,2.0,0.0,UEFA Euro,Cologne,Germany,True,,H,0.5333333333333333,0.4,1202.9295179988912,1047.5299351295987,155.4,2.0,3.0
2024-06-22,Georgia,Czech Republic,1.0,1.0,UEFA Euro,Hamburg,Germany,True,,D,0.6,0.8,1013.2654786562815,1054.2803157094277,-41.01,0.0,3.0
2024-06-22,Turkey,Portugal,0.0,3.0,UEFA Euro,Dortmund,Germany,True,,A,0.26666666666666666,0.6,1073.1207124995897,1207.8759865791499,-134.76,-3.0,3.0
2024-06-22,Samoa,Papua New Guinea,1.0,2.0,Oceania Nations Cup,Suva,Fiji,True,,A,0.6,0.13333333333333333,972.7145222169509,984.9197528535677,-12.21,-1.0,2.0
2024-06-22,Fiji,Tahiti,1.0,0.0,Oceania Nations Cup,Suva,Fiji,False,,H,0.8,0.8666666666666667,1027.9958549151822,1031.371583091036,-3.38,1.0,2.0
2024-06-22,Ecuador,Venezuela,1.0,2.0,Copa América,Santa Clara,United States,True,,A,0.6,0.4,1058.7302231641281,986.8388026057935,71.89,-1.0,3.0
2024-06-22,Mexico,Jamaica,1.0,0.0,Copa América,Houston,United States,True,,H,0.4,0.6666666666666666,1140.805308984612,1070.6736616580163,70.13,1.0,3.0
2024-06-23,Germany,Switzerland,1.0,1.0,UEFA Euro,Frankfurt,Germany,False,,D,0.8666666666666667,0.7333333333333333,1165.6721707387326,1120.4917061522842,45.18,0.0,3.0
2024-06-23,Scotland,Hungary,0.0,1.0,UEFA Euro,Stuttgart,Germany,True,,A,0.3333333333333333,0.4,1060.4375545495188,1068.3367959671523,-7.9,-1.0,3.0
2024-06-23,United States,Bolivia,2.0,0.0,Copa América,Arlington,United States,False,,H,0.4666666666666667,0.2,1166.878862012561,878.7635271120832,288.12,2.0,3.0
2024-06-23,Uruguay,Panama,3.0,1.0,Copa América,Miami Gardens,United States,True,,H,0.5333333333333333,0.6,1127.9794048125,1083.1805835680877,44.8,2.0,3.0
2024-06-24,Albania,Spain,0.0,1.0,UEFA Euro,Düsseldorf,Germany,True,,A,0.4666666666666667,0.8666666666666667,993.2086028081379,1223.9770796481139,-230.77,-1.0,3.0
2024-06-24,Croatia,Italy,1.0,1.0,UEFA Euro,Leipzig,Germany,True,,D,0.6666666666666666,0.6666666666666666,1157.1445627540847,1172.6872570868306,-15.54,0.0,3.0
2024-06-24,Colombia,Paraguay,2.0,1.0,Copa América,Houston,United States,True,,H,1.0,0.3333333333333333,1140.8073722846048,962.5111939874519,178.3,1.0,3.0
2024-06-24,Brazil,Costa Rica,0.0,0.0,Copa América,Inglewood,United States,True,,D,0.5333333333333333,0.6666666666666666,1204.5216559587452,1056.570006010496,147.95,0.0,3.0
2024-06-25,England,Slovenia,0.0,0.0,UEFA Euro,Cologne,Germany,True,,D,0.5333333333333333,0.6,1210.885477912496,1055.663856932986,155.22,0.0,3.0
2024-06-25,Denmark,Serbia,0.0,0.0,UEFA Euro,Munich,Germany,True,,D,0.7333333333333333,0.4666666666666667,1130.6992461902873,1077.4196446789933,53.28,0.0,3.0
2024-06-25,Netherlands,Austria,2.0,3.0,UEFA Euro,Berlin,Germany,True,,A,0.6666666666666666,0.6666666666666666,1210.1623442622288,1096.938903309378,113.22,-1.0,3.0
2024-06-25,France,Poland,1.0,1.0,UEFA Euro,Dortmund,Germany,True,,D,0.7333333333333333,0.6,1265.6307696279987,1053.2365004329354,212.39,0.0,3.0
2024-06-25,Peru,Canada,0.0,1.0,Copa América,Kansas City,United States,True,,A,0.7333333333333333,0.26666666666666666,1026.5430495086493,1089.257974801071,-62.71,-1.0,3.0
2024-06-25,Chile,Argentina,0.0,1.0,Copa América,East Rutherford,United States,True,,A,0.4666666666666667,1.0,998.0748008411208,1255.25695471587,-257.18,-1.0,3.0
2024-06-26,Slovakia,Romania,1.0,1.0,UEFA Euro,Frankfurt,Germany,True,,D,0.6666666666666666,0.3333333333333333,1027.0634859074798,1040.5658223099574,-13.5,0.0,3.0
2024-06-26,Ukraine,Belgium,0.0,0.0,UEFA Euro,Stuttgart,Germany,True,,D,0.4666666666666667,0.6666666666666666,1091.0395325714933,1209.8936308185325,-118.85,0.0,3.0
2024-06-26,Georgia,Portugal,2.0,0.0,UEFA Euro,Gelsenkirchen,Germany,True,,H,0.6666666666666666,0.8,1014.6755369006246,1215.4418525004846,-200.77,2.0,3.0
2024-06-26,Czech Republic,Turkey,1.0,2.0,UEFA Euro,Hamburg,Germany,True,,A,0.6666666666666666,0.26666666666666666,1052.8702574650847,1065.554846578255,-12.68,-1.0,3.0
2024-06-26,Ecuador,Jamaica,3.0,1.0,Copa América,Las Vegas,United States,True,,H,0.4,0.6,1044.2820228058185,1061.0635516975283,-16.78,2.0,3.0
2024-06-26,Venezuela,Mexico,1.0,0.0,Copa América,Inglewood,United States,True,,H,0.4,0.4,1001.287002964103,1150.4154189451,-149.13,1.0,3.0
2024-06-27,Vanuatu,Fiji,2.0,1.0,Oceania Nations Cup,Port Vila,Vanuatu,False,,H,0.2,0.8,973.4338027191903,1036.073581483078,-62.64,1.0,2.0
2024-06-27,New Zealand,Tahiti,5.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,True,,H,0.4666666666666667,0.6666666666666666,1034.7037217479995,1023.2938565231402,11.41,5.0,2.0
2024-06-27,United States,Panama,1.0,2.0,Copa América,Atlanta,United States,False,,A,0.6666666666666666,0.6,1170.7179037468106,1072.7193616298528,98.0,-1.0,3.0
2024-06-27,Uruguay,Bolivia,5.0,0.0,Copa América,East Rutherford,United States,True,,H,0.5333333333333333,0.2,1138.440626750735,874.9244853778335,263.52,5.0,3.0
2024-06-28,Colombia,Costa Rica,3.0,0.0,Copa América,Glendale,United States,True,,H,1.0,0.5333333333333333,1147.1383638220304,1061.392063357372,85.75,3.0,3.0
2024-06-28,Paraguay,Brazil,1.0,4.0,Copa América,Las Vegas,United States,True,,A,0.26666666666666666,0.6,956.1802024500262,1199.699598611869,-243.52,-3.0,3.0
2024-06-29,Switzerland,Italy,2.0,0.0,UEFA Euro,Berlin,Germany,True,,H,0.6,0.5333333333333333,1122.0434471294623,1172.1507892659033,-50.11,2.0,3.0
2024-06-29,Germany,Denmark,2.0,0.0,UEFA Euro,Dortmund,Germany,False,,H,0.7333333333333333,0.6,1164.1204297615545,1128.8733246737593,35.25,2.0,3.0
2024-06-29,Argentina,Peru,2.0,0.0,Copa América,Miami Gardens,United States,True,,H,1.0,0.5333333333333333,1259.7055473625414,1016.685922826794,243.02,2.0,3.0
2024-06-29,Canada,Chile,0.0,0.0,Copa América,Orlando,United States,True,,D,0.4666666666666667,0.4666666666666667,1099.1151014829263,993.6262081944494,105.49,0.0,3.0
2024-06-30,England,Slovakia,2.0,1.0,UEFA Euro,Gelsenkirchen,Germany,True,,H,0.5333333333333333,0.6666666666666666,1205.854655917507,1027.529605445548,178.33,1.0,3.0
2024-06-30,Spain,Georgia,4.0,1.0,UEFA Euro,Cologne,Germany,True,,H,1.0,0.6666666666666666,1229.0032189002004,1032.9287656805993,196.07,3.0,3.0
2024-06-30,Tahiti,Fiji,2.0,1.0,Oceania Nations Cup,Port Vila,Vanuatu,True,,H,0.4666666666666667,0.8,1015.5564839728355,1026.6466744717986,-11.09,1.0,2.0
2024-06-30,Vanuatu,New Zealand,0.0,3.0,Oceania Nations Cup,Port Vila,Vanuatu,False,,A,0.4,0.6,982.8607097304698,1042.4410942983043,-59.58,-3.0,2.0
2024-06-30,Mexico,Ecuador,0.0,0.0,Copa América,Glendale,United States,True,,D,0.4,0.6,1133.559326945016,1056.861185954231,76.7,0.0,3.0
2024-06-30,Jamaica,Venezuela,0.0,3.0,Copa América,Austin,United States,True,,A,0.6,0.5333333333333333,1048.484388549116,1018.143094964187,30.34,-3.0,3.0
2024-07-01,France,Belgium,1.0,0.0,UEFA Euro,Düsseldorf,Germany,True,,H,0.6,0.6666666666666666,1259.0901035534037,1205.9415313909572,53.15,1.0,3.0
2024-07-01,Portugal,Slovenia,0.0,0.0,UEFA Euro,Frankfurt,Germany,True,Portugal,H,0.6,0.4666666666666667,1197.18862372051,1060.694678927975,136.49,0.0,3.0
2024-07-01,United States,Uruguay,0.0,1.0,Copa América,Kansas City,United States,False,,A,0.4666666666666667,0.7333333333333333,1155.420149255583,1142.758596060511,12.66,-1.0,3.0
2024-07-01,Bolivia,Panama,1.0,3.0,Copa América,Orlando,United States,True,,A,0.0,0.6,870.6065160680575,1088.0171161210803,-217.41,-2.0,3.0
2024-07-02,Romania,Netherlands,0.0,3.0,UEFA Euro,Munich,Germany,True,,A,0.4,0.6666666666666666,1040.0997027718893,1194.384541869091,-154.28,-3.0,3.0
2024-07-02,Austria,Turkey,1.0,2.0,UEFA Euro,Leipzig,Germany,True,,A,0.6666666666666666,0.4666666666666667,1112.7167057025158,1077.1169309428194,35.6,-1.0,3.0
2024-07-02,Brazil,Colombia,1.0,1.0,Copa América,Santa Clara,United States,True,,D,0.6,1.0,1204.4402945343825,1156.2354907129734,48.2,0.0,3.0
2024-07-02,Costa Rica,Paraguay,2.0,1.0,Copa América,Austin,United States,True,,H,0.5333333333333333,0.26666666666666666,1052.2949364664291,951.4395065275128,100.86,1.0,3.0
2024-07-04,Argentina,Ecuador,1.0,1.0,Copa América,Houston,United States,True,Argentina,H,1.0,0.6666666666666666,1264.4571973805391,1059.4680364900207,204.99,0.0,3.0
2024-07-05,Germany,Spain,1.0,2.0,UEFA Euro,Stuttgart,Germany,False,,A,0.8666666666666667,1.0,1174.907197209764,1234.868865993397,-59.96,-1.0,3.0
2024-07-05,Portugal,France,0.0,0.0,UEFA Euro,Hamburg,Germany,True,France,A,0.8,0.6,1192.7027335695252,1269.268603104024,-76.57,0.0,3.0
2024-07-05,Venezuela,Canada,1.0,1.0,Copa América,Arlington,United States,True,Canada,A,0.6666666666666666,0.3333333333333333,1031.188390189012,1095.5796228391996,-64.39,0.0,3.0
2024-07-06,England,Switzerland,1.0,1.0,UEFA Euro,Düsseldorf,Germany,True,England,H,0.5333333333333333,0.6,1212.1848728311697,1135.7621935170564,76.42,0.0,3.0
2024-07-06,Netherlands,Turkey,2.0,1.0,UEFA Euro,Berlin,Germany,True,,H,0.6666666666666666,0.6,1201.3804185820302,1090.3422185232707,111.04,1.0,3.0
2024-07-06,Uruguay,Brazil,0.0,0.0,Copa América,Las Vegas,United States,True,Uruguay,H,0.8666666666666667,0.6,1155.195717121174,1202.7859613326143,-47.59,0.0,3.0
2024-07-06,Colombia,Panama,5.0,0.0,Copa América,Glendale,United States,True,,H,0.8666666666666667,0.6,1157.8898239147416,1093.355623786153,64.53,5.0,3.0
2024-07-09,Spain,France,2.0,1.0,UEFA Euro,Munich,Germany,True,,H,1.0,0.7333333333333333,1244.8181829314733,1266.666105825238,-21.85,1.0,3.0
2024-07-09,Argentina,Canada,2.0,0.0,Copa América,East Rutherford,United States,True,,H,1.0,0.5333333333333333,1258.0983962996313,1093.3807468537998,164.72,2.0,3.0
2024-07-10,Netherlands,England,1.0,2.0,UEFA Euro,Dortmund,Germany,True,,A,0.6666666666666666,0.7333333333333333,1209.6707453827596,1209.5870889730577,0.08,-1.0,3.0
2024-07-10,Uruguay,Colombia,0.0,1.0,Copa América,Charlotte,United States,True,,A,1.0,0.8666666666666667,1156.829222545988,1167.686176167131,-10.86,-1.0,3.0
2024-07-13,Canada,Uruguay,2.0,2.0,Copa América,Charlotte,United States,True,Uruguay,A,0.4666666666666667,0.8,1086.6787763768384,1145.2040864305573,-58.53,0.0,3.0
2024-07-14,Spain,England,2.0,1.0,UEFA Euro,Berlin,Germany,True,,H,1.0,0.7333333333333333,1257.5717903819818,1221.5899783630305,35.98,1.0,3.0
2024-07-14,Argentina,Colombia,1.0,0.0,Copa América,Miami Gardens,United States,True,,H,1.0,0.8666666666666667,1264.8003667765927,1179.3113122825616,85.49,1.0,3.0
2024-07-27,Guatemala,El Salvador,0.0,1.0,Friendly,Carson,United States,True,,A,0.5333333333333333,0.3333333333333333,1046.9319676458606,967.4681410006186,79.46,-1.0,1.0
2024-07-27,Jordan,North Korea,0.0,0.0,Friendly,Amman,Jordan,False,,D,0.8,0.6,1115.1021045622876,1009.5393983577526,105.56,0.0,1.0
2024-08-29,Jordan,North Korea,2.0,1.0,Friendly,Amman,Jordan,False,,H,0.8666666666666667,0.6666666666666666,1113.9228356923084,1010.7186672277319,103.2,1.0,1.0
2024-09-01,Guatemala,Uruguay,1.0,1.0,Friendly,Fort Lauderdale,United States,True,,D,0.4666666666666667,0.8,1042.03273199752,1143.2015984296363,-101.17,0.0,1.0
2024-09-02,Fiji,Solomon Islands,1.0,0.0,Tri-Nations Series,Suva,Fiji,False,,H,0.6,0.2,1018.3914000919564,1040.2860496550443,-21.89,1.0,2.0
2024-09-02,Fiji,Hong Kong,1.0,1.0,Tri-Nations Series,Suva,Fiji,False,,D,0.6,0.06666666666666667,1026.8948767278812,906.7069889510614,120.19,0.0,2.0
2024-09-03,India,Mauritius,0.0,0.0,Intercontinental Cup,Hyderabad,India,False,,D,0.13333333333333333,0.26666666666666666,988.0788161215036,904.9691879222337,83.11,0.0,2.0
2024-09-04,Gibraltar,Andorra,1.0,0.0,Friendly,Gibraltar,Gibraltar,False,,H,0.06666666666666667,0.06666666666666667,781.9404348381992,814.0079851745015,-32.07,1.0,1.0
2024-09-04,Lebanon,Tajikistan,1.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,,H,0.26666666666666666,0.26666666666666666,958.9225144998201,1003.6029692208231,-44.68,1.0,2.0
2024-09-04,Malaysia,Philippines,2.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False,,H,0.3333333333333333,0.06666666666666667,1024.9132465095595,919.9473545310008,104.97,1.0,2.0
2024-09-04,Comoros,Gambia,1.0,1.0,African Cup of Nations qualification,El Jadida,Morocco,True,,D,0.6666666666666666,0.2,964.1596832336011,978.4146537271208,-14.25,0.0,2.0
2024-09-04,Libya,Rwanda,1.0,1.0,African Cup of Nations qualification,Tripoli,Libya,False,,D,0.8,0.5333333333333333,972.1287040831353,959.7481676417632,12.38,0.0,2.0
2024-09-04,Sudan,Niger,1.0,0.0,African Cup of Nations qualification,Juba,South Sudan,True,,H,0.8666666666666667,0.26666666666666666,961.458242796085,923.0435599552891,38.41,1.0,2.0
2024-09-04,Tanzania,Ethiopia,0.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,,D,0.5333333333333333,0.3333333333333333,976.1196576728013,956.2772304815911,19.84,0.0,2.0
2024-09-04,United States Virgin Islands,Bahamas,3.0,3.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False,,D,0.06666666666666667,0.06666666666666667,879.0628549178424,902.7903950528055,-23.73,0.0,2.0
2024-09-04,Turks and Caicos Islands,Anguilla,0.0,2.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,,A,0.13333333333333333,0.26666666666666666,931.3586002289135,863.1448111227378,68.21,-2.0,2.0
2024-09-04,Cayman Islands,British Virgin Islands,1.0,0.0,CONCACAF Nations League,George Town,Cayman Islands,False,,H,0.4,0.26666666666666666,939.251996917773,892.9235113761005,46.33,1.0,2.0
2024-09-05,Hong Kong,Solomon Islands,3.0,0.0,Tri-Nations Series,Suva,Fiji,True,,H,0.13333333333333333,0.2,909.3690676677077,1031.7825730191196,-122.41,3.0,2.0
2024-09-05,Bhutan,Bangladesh,0.0,1.0,Friendly,Thimphu,Bhutan,False,,A,0.4,0.06666666666666667,883.1103101898161,901.9978875534435,-18.89,-1.0,1.0
2024-09-05,Vietnam,Russia,0.0,3.0,Friendly,Hanoi,Vietnam,False,,A,0.2,0.7333333333333333,1005.819946988118,1078.091624923607,-72.27,-3.0,1.0
2024-09-05,Sri Lanka,Cambodia,0.0,0.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False,,D,0.3333333333333333,0.2,875.3240505712371,894.0722777693951,-18.75,0.0,2.0
2024-09-05,Timor-Leste,Mongolia,4.0,1.0,AFC Asian Cup qualification,Gianyar,Indonesia,True,,H,0.2,0.2,856.6358871780642,901.4419335823035,-44.81,3.0,2.0
2024-09-05,Tunisia,Madagascar,1.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,,H,0.5333333333333333,0.6666666666666666,1124.1883133911235,984.9704813009785,139.22,1.0,2.0
2024-09-05,Central African Republic,Lesotho,3.0,1.0,African Cup of Nations qualification,El Jadida,Morocco,True,,H,0.6666666666666666,0.4666666666666667,961.0656078058422,935.8307957046496,25.23,2.0,2.0
2024-09-05,Algeria,Equatorial Guinea,2.0,0.0,African Cup of Nations qualification,Oran,Algeria,False,,H,0.4666666666666667,0.4,1147.886861848091,1017.6982171435866,130.19,2.0,2.0
2024-09-05,Ghana,Angola,0.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False,,A,0.5333333333333333,0.3333333333333333,1054.894340836513,1020.1187651486839,34.78,-1.0,2.0
2024-09-05,Guinea-Bissau,Eswatini,1.0,0.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,,H,0.13333333333333333,0.26666666666666666,985.5500111056173,927.211958952653,58.34,1.0,2.0
2024-09-05,Congo,South Sudan,1.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,,H,0.13333333333333333,0.26666666666666666,930.7795104976416,894.9405298893942,35.84,1.0,2.0
2024-09-05,Malawi,Burundi,2.0,3.0,African Cup of Nations qualification,Lilongwe,Malawi,False,,A,0.4666666666666667,0.4666666666666667,979.477862734153,968.5671957022629,10.91,-1.0,2.0
2024-09-05,Guyana,Suriname,1.0,3.0,CONCACAF Nations League,Leonora,Guyana,False,,A,0.4,0.7333333333333333,997.3096969650638,1020.9726444675662,-23.66,-2.0,2.0
2024-09-05,Costa Rica,Guadeloupe,3.0,0.0,CONCACAF Nations League,San José,Costa Rica,False,,H,0.6666666666666666,0.8,1060.9061683075106,1030.2222565045531,30.68,3.0,2.0
2024-09-05,Guatemala,Martinique,3.0,1.0,CONCACAF Nations League,Guatemala City,Guatemala,False,,H,0.4666666666666667,0.5333333333333333,1043.165641330849,996.45851635908,46.71,2.0,2.0
2024-09-05,Montserrat,El Salvador,1.0,4.0,CONCACAF Nations League,Rincon,Bonaire,True,,A,0.4,0.5333333333333333,982.5432932021727,972.3673766489593,10.18,-3.0,2.0
2024-09-05,Bonaire,Saint Vincent and the Grenadines,1.0,1.0,CONCACAF Nations League,Rincon,Bonaire,False,,D,0.4666666666666667,0.4,984.2263543211963,916.7144634591019,67.51,0.0,2.0
2024-09-05,Portugal,Croatia,2.0,1.0,UEFA Nations League,Lisbon,Portugal,False,,H,0.6,0.5333333333333333,1195.305230848311,1157.681030575012,37.62,1.0,2.0
2024-09-05,Scotland,Poland,2.0,3.0,UEFA Nations League,Glasgow,Scotland,False,,A,0.3333333333333333,0.4666666666666667,1048.7103376819246,1059.7771665075304,-11.07,-1.0,2.0
2024-09-05,Denmark,Switzerland,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,,H,0.4,0.5333333333333333,1118.0865572255498,1138.3599773751685,-20.27,2.0,2.0
2024-09-05,Serbia,Spain,0.0,0.0,UEFA Nations League,Belgrade,Serbia,False,,D,0.3333333333333333,1.0,1079.2455661955214,1268.3334467439995,-189.09,0.0,2.0
2024-09-05,Azerbaijan,Sweden,1.0,3.0,UEFA Nations League,Baku,Azerbaijan,False,,A,0.4666666666666667,0.4,927.1432477276145,1057.5323872074935,-130.39,-2.0,2.0
2024-09-05,Estonia,Slovakia,0.0,1.0,UEFA Nations League,Tallinn,Estonia,False,,A,0.4,0.4666666666666667,896.6323725781316,1021.1993885318851,-124.57,-1.0,2.0
2024-09-05,Northern Ireland,Luxembourg,2.0,0.0,UEFA Nations League,Belfast,Northern Ireland,False,,H,0.6666666666666666,0.4,936.7944339230186,948.5326975371986,-11.74,2.0,2.0
2024-09-05,Belarus,Bulgaria,0.0,0.0,UEFA Nations League,Zalaegerszeg,Hungary,True,,D,0.26666666666666666,0.4666666666666667,911.6412102891646,938.9087604615494,-27.27,0.0,2.0
